commodity,flow,period_str,year,quarter,ln_quantity,ln_price,ln_demand,demand_source,price_currency,price_flag,weight_tonnes,price_usd_per_tonne,price_aud_per_tonne,value_usd,n_hs_codes,n_monthly_obs
flat_steel,import,2020Q2,2020,2,9.800726488707346,7.928491215180888,13.181974780205344,final_demand,AUD,0,18046.851,1857.665472275468,2775.2364095455846,33525011.986,23,55
flat_steel,import,2020Q3,2020,3,9.729441201584248,7.887907712607371,13.229603924694663,final_demand,AUD,0,16805.159,1924.9893239927096,2664.8624256108887,32349751.663,24,54
flat_steel,import,2020Q4,2020,4,9.646156589726694,7.965148256284765,13.266550297716826,final_demand,AUD,0,15462.246,2121.6717286738294,2878.8559547750183,32805810.2,20,46
flat_steel,import,2021Q1,2021,1,10.709543888448405,7.368097053759085,13.286527752413827,final_demand,AUD,0,44781.209,1218.6880815343775,1584.6154740557527,54574325.685,23,60
flat_steel,import,2021Q2,2021,2,10.436347810815898,7.730829559655768,13.301222279456224,final_demand,AUD,0,34075.973,1747.1459669838337,2277.490731781926,59535698.798,25,63
flat_steel,import,2021Q3,2021,3,10.363383647322856,7.959332872557084,13.285293122505816,final_demand,AUD,0,31678.188,2091.261797139407,2862.1628880403828,66247384.367,23,63
flat_steel,import,2021Q4,2021,4,11.133899808693641,7.816383153477649,13.3208305559963,final_demand,AUD,0,68452.805,1813.910280900834,2480.9160686584055,124167246.746,24,65
flat_steel,import,2022Q1,2022,1,10.829180861313247,7.8534251310075875,13.34182977627261,final_demand,AUD,0,50472.346,1858.763973047736,2574.537360182898,93816178.38,23,59
flat_steel,import,2022Q2,2022,2,10.687116433624654,7.959926563179058,13.35124244913007,final_demand,AUD,0,43788.059,2025.3704866434016,2863.86263181662,88687042.366,22,60
flat_steel,import,2022Q3,2022,3,10.825250245884456,7.8980367106988085,13.356775993620005,final_demand,AUD,0,50274.348,1829.6325076955748,2691.9919776747943,91983581.404,24,62
flat_steel,import,2022Q4,2022,4,10.72890713352241,7.747684837323231,13.362228736729433,final_demand,AUD,0,45656.768,1535.0517334472736,2316.2038137954155,70085500.862,23,59
flat_steel,import,2023Q1,2023,1,10.483476813207826,7.760288848812183,13.372047588714445,final_demand,AUD,0,35720.385,1600.4196477165628,2345.582026017189,57167605.978,24,62
flat_steel,import,2023Q2,2023,2,10.626886887146698,7.772865514185982,13.383383662212546,final_demand,AUD,0,41228.576,1562.401872744768,2375.267909687962,64415604.353,26,66
flat_steel,import,2023Q3,2023,3,11.077001850408038,7.592709681907966,13.387566684895683,final_demand,AUD,0,64666.712,1297.3590133204857,1983.681383407828,83895941.675,27,69
flat_steel,import,2023Q4,2023,4,10.902335853800386,7.54659974534305,13.387519126665607,final_demand,AUD,0,54303.059776,1251.183895847954,1894.2906975111032,67943113.887,26,67
flat_steel,import,2024Q1,2024,1,10.934238151118869,7.605536340905433,13.393659937566671,final_demand,AUD,0,56063.382,1314.3931757987773,2009.2892687892067,73689326.713,27,64
flat_steel,import,2024Q2,2024,2,11.021891373667628,7.5328754048784115,13.397116733011543,final_demand,AUD,0,61199.321,1232.247275815364,1868.4703956324709,75412696.584,26,66
flat_steel,import,2024Q3,2024,3,10.923181878545595,7.5398992879338795,13.405520728727193,final_demand,AUD,0,55446.944,1267.8175322160223,1881.6405117160743,70296607.711,23,60
flat_steel,import,2024Q4,2024,4,10.733650625917322,7.570054080912282,13.409056961462394,final_demand,AUD,0,45873.855,1247.0380544211948,1939.2451548700212,57206442.888,25,64
