commodity,year,quarter,period_label,flow,value_usd,weight_kg,n_hs_codes,n_monthly_obs,weight_tonnes,price_usd_per_tonne
treated_flat_steel,2018,3,2018Q3,export,36749380.989,39853890.0,16,34,39853.89,922.1027354920686
treated_flat_steel,2018,4,2018Q4,export,41396176.741000004,51407250.0,11,26,51407.25,805.2595060229833
treated_flat_steel,2019,1,2019Q1,export,53965958.89,59045245.0,13,26,59045.245,913.9763733726568
treated_flat_steel,2019,2,2019Q2,export,72404116.894,84138910.0,16,32,84138.91,860.5307210896837
treated_flat_steel,2019,3,2019Q3,export,40450511.609,49267200.578999996,12,28,49267.200579,821.0434352594799
treated_flat_steel,2019,4,2019Q4,export,37454864.607,52388390.0,14,28,52388.39,714.945899406338
treated_flat_steel,2020,1,2020Q1,export,47230474.189,57342410.0,12,24,57342.41,823.6569441186724
treated_flat_steel,2020,2,2020Q2,export,47862189.93,60725220.0,13,25,60725.22,788.1764764293979
treated_flat_steel,2020,3,2020Q3,export,28776238.651,44833124.0,11,21,44833.124,641.8521861425494
treated_flat_steel,2020,4,2020Q4,export,23727887.196000002,33298094.0,14,30,33298.094,712.589951725165
treated_flat_steel,2021,1,2021Q1,export,30497805.781999998,33090420.0,12,25,33090.42,921.6506101161605
treated_flat_steel,2021,2,2021Q2,export,39375566.051,35897380.0,15,32,35897.38,1096.8924765818565
treated_flat_steel,2021,3,2021Q3,export,33884005.304,26397512.0,11,27,26397.512,1283.6060195369928
treated_flat_steel,2021,4,2021Q4,export,33783239.285000004,25575654.0,13,30,25575.654,1320.9139944182857
treated_flat_steel,2022,1,2022Q1,export,48976297.312,50661400.0,11,25,50661.4,966.7379368118528
treated_flat_steel,2022,2,2022Q2,export,122174283.59400001,185329511.0,16,33,185329.511,659.2273563706755
treated_flat_steel,2022,3,2022Q3,export,44122678.332,60658660.0,14,29,60658.66,727.392895457961
treated_flat_steel,2022,4,2022Q4,export,146377182.62,226145302.0,10,25,226145.302,647.2704996542444
treated_flat_steel,2023,1,2023Q1,export,77451591.398,113733644.0,12,27,113733.644,680.9910302179362
treated_flat_steel,2023,2,2023Q2,export,94070500.23300001,140680570.0,13,28,140680.57,668.6815402652975
treated_flat_steel,2023,3,2023Q3,export,58234098.359,99132280.0,13,28,99132.28,587.4383032348293
treated_flat_steel,2023,4,2023Q4,export,67963369.26099999,94730480.0,14,28,94730.48,717.4393000119919
treated_flat_steel,2024,1,2024Q1,export,82818937.808,89856220.0,13,26,89856.22,921.6828596618019
treated_flat_steel,2024,2,2024Q2,export,119524166.834,135201220.0,12,28,135201.22,884.0465110743824
treated_flat_steel,2024,3,2024Q3,export,56890844.849,78330660.0,13,28,78330.66,726.2908910636014
treated_flat_steel,2024,4,2024Q4,export,57226590.861999996,77689030.0,12,30,77689.03,736.6109586128183
treated_flat_steel,2010,1,2010Q1,import,40192480.136,37957.0,11,19,37.957,1058895.0690518217
treated_flat_steel,2010,2,2010Q2,import,69340661.10599999,62866850.0,16,44,62866.85,1102.9765465583212
treated_flat_steel,2010,3,2010Q3,import,17090054.372,16161.489999999998,8,13,16.161489999999997,1057455.3690284747
treated_flat_steel,2010,4,2010Q4,import,10881290.35,7955.581,4,8,7.9555810000000005,1367755.5856699843
treated_flat_steel,2011,1,2011Q1,import,154701025.60999998,139199250.0,16,45,139199.25,1111.3639305527865
treated_flat_steel,2011,2,2011Q2,import,139329489.63300002,110416896.0,16,44,110416.896,1261.8493607445732
treated_flat_steel,2011,3,2011Q3,import,161807626.084,131246905.0,16,45,131246.905,1232.8490800144964
treated_flat_steel,2011,4,2011Q4,import,154933482.551,127784131.0,16,46,127784.131,1212.4626222249772
treated_flat_steel,2012,1,2012Q1,import,169257319.5,149379311.0,15,43,149379.311,1133.070693437594
treated_flat_steel,2012,2,2012Q2,import,132653639.588,120337696.0,15,44,120337.696,1102.3448511761435
treated_flat_steel,2012,3,2012Q3,import,147645502.49,130032657.0,17,47,130032.657,1135.4494009147256
treated_flat_steel,2012,4,2012Q4,import,163697642.498,159758433.0,16,44,159758.433,1024.6572867799723
treated_flat_steel,2013,1,2013Q1,import,104153791.52,90690347.0,16,46,90690.347,1148.4550998575405
treated_flat_steel,2013,2,2013Q2,import,100299753.595,88010900.0,15,44,88010.9,1139.6287686525193
treated_flat_steel,2013,3,2013Q3,import,120930810.75299999,110028526.0,15,45,110028.526,1099.0859838747635
treated_flat_steel,2013,4,2013Q4,import,95472021.446,85828967.0,16,45,85828.967,1112.3519807246425
treated_flat_steel,2014,1,2014Q1,import,117920404.741,113176701.0,15,45,113176.701,1041.9141369123315
treated_flat_steel,2014,2,2014Q2,import,113000453.142,103767546.0,16,47,103767.546,1088.9768284777592
treated_flat_steel,2014,3,2014Q3,import,109877008.831,101940373.0,15,43,101940.373,1077.855667950126
treated_flat_steel,2014,4,2014Q4,import,109172304.199,111724985.0,16,44,111724.985,977.1521043301102
treated_flat_steel,2015,1,2015Q1,import,103096667.041,106344612.0,16,45,106344.612,969.4583026077522
treated_flat_steel,2015,2,2015Q2,import,93023158.56199999,96102133.0,15,43,96102.133,967.9614349662769
treated_flat_steel,2015,3,2015Q3,import,87685098.127,98644452.0,16,46,98644.452,888.9004535906388
treated_flat_steel,2015,4,2015Q4,import,86792998.415,103905275.0,16,46,103905.275,835.3088754637338
treated_flat_steel,2016,1,2016Q1,import,84280051.704,107973321.0,16,42,107973.321,780.5636700199302
treated_flat_steel,2016,2,2016Q2,import,66840413.99,78939086.0,15,45,78939.086,846.7340753096636
treated_flat_steel,2016,3,2016Q3,import,75845084.814,84704931.0,16,46,84704.931,895.4034188871484
treated_flat_steel,2016,4,2016Q4,import,79188293.332,92941190.0,16,45,92941.19,852.0258168848494
treated_flat_steel,2017,1,2017Q1,import,51526173.894,52033070.0,14,42,52033.07,990.2581933758665
treated_flat_steel,2017,2,2017Q2,import,48458723.104,45385970.0,15,45,45385.97,1067.7027086564417
treated_flat_steel,2017,3,2017Q3,import,55461110.938,48339290.0,14,41,48339.29,1147.3298622714567
treated_flat_steel,2017,4,2017Q4,import,45463300.054,42209190.0,16,45,42209.19,1077.0948235206597
treated_flat_steel,2018,1,2018Q1,import,45969039.078,42246480.0,15,43,42246.48,1088.1152483709884
treated_flat_steel,2018,2,2018Q2,import,42826574.821,37680050.0,14,41,37680.05,1136.5848723926852
treated_flat_steel,2018,3,2018Q3,import,44546995.932,38685920.0,14,40,38685.92,1151.504111366616
treated_flat_steel,2018,4,2018Q4,import,38883623.245000005,33962080.0,13,36,33962.08,1144.9128924082388
treated_flat_steel,2019,1,2019Q1,import,42580466.252,38249650.0,12,34,38249.65,1113.2249903463169
treated_flat_steel,2019,2,2019Q2,import,35981471.826,31890613.0,12,34,31890.613,1128.2778360516304
treated_flat_steel,2019,3,2019Q3,import,32227324.823,29044635.0,13,34,29044.635,1109.5792673242408
treated_flat_steel,2019,4,2019Q4,import,34891694.319,32132927.0,13,35,32132.927,1085.854840394714
treated_flat_steel,2020,1,2020Q1,import,29531042.399,30310347.0,11,32,30310.347,974.2891560759763
treated_flat_steel,2020,2,2020Q2,import,31951631.537,30740762.0,11,33,30740.762,1039.3897046859151
treated_flat_steel,2020,3,2020Q3,import,35726740.083,35301966.0,12,33,35301.966,1012.0325899979621
treated_flat_steel,2020,4,2020Q4,import,33932655.04,32734317.0,12,35,32734.317,1036.6080049875486
treated_flat_steel,2021,1,2021Q1,import,84687479.249,82625974.0,16,41,82625.974,1024.949845057197
treated_flat_steel,2021,2,2021Q2,import,68780558.646,57904196.0,14,37,57904.196,1187.8337563999678
treated_flat_steel,2021,3,2021Q3,import,100315931.89,74866642.0,14,37,74866.642,1339.928293965689
treated_flat_steel,2021,4,2021Q4,import,178229913.366,113051169.0,13,36,113051.169,1576.5419760144189
treated_flat_steel,2022,1,2022Q1,import,215538143.28,139837825.0,13,37,139837.825,1541.3436477576793
treated_flat_steel,2022,2,2022Q2,import,198285676.218,129833615.0,14,38,129833.615,1527.2291094875545
treated_flat_steel,2022,3,2022Q3,import,189997347.769,127375009.0,14,40,127375.009,1491.6375610933223
treated_flat_steel,2022,4,2022Q4,import,165640725.785,121338817.0,14,41,121338.817,1365.1091207276233
treated_flat_steel,2023,1,2023Q1,import,102412279.34,83132729.0,14,40,83132.729,1231.9128768165424
treated_flat_steel,2023,2,2023Q2,import,83045591.381,68750364.0,15,39,68750.364,1207.9294791951938
treated_flat_steel,2023,3,2023Q3,import,119142471.177,104245375.0,15,44,104245.375,1142.904144927293
treated_flat_steel,2023,4,2023Q4,import,107612152.767,98099615.0,13,39,98099.615,1096.9681457669328
treated_flat_steel,2024,1,2024Q1,import,97573789.043,92600524.0,15,38,92600.524,1053.7066619946988
treated_flat_steel,2024,2,2024Q2,import,82188220.803,75042509.0,14,41,75042.509,1095.2221867075366
treated_flat_steel,2024,3,2024Q3,import,100306522.243,91552790.0,14,39,91552.79,1095.6140412869997
treated_flat_steel,2024,4,2024Q4,import,95153498.81,90097914.0,14,40,90097.914,1056.1121183116404
